date,hy_oas,bbb_oas,sp500,hy_oas_52w_ma,hy_oas_deviation_bps,stress_signal,hy_bbb_diff,hy_oas_percentile,sp500_12m_return,sp500_drawdown_pct,sp500_52w_high,rolling_corr_52w,hy_oas_yoy_chg,hy_oas_zscore,regime,hy_oas_chg,sp500_chg_pct,sp500_fwd_12m_pct,sp500_fwd_6m_pct
2006-07-21,3.4100,1.2700,1240.2900,3.3937,1.6346,0,2.1400,26.9539,0.5358,-6.4469,1325.7600,-0.5949,0.0200,-0.8679,Calm,-0.0300,0.3309,23.6888,15.3359
2006-07-28,3.4000,1.2700,1278.5500,3.3965,0.3462,0,2.1300,26.7000,3.5951,-3.5610,1325.7600,-0.6070,0.1500,-0.8710,Calm,-0.0100,3.0848,14.1097,11.2338
2006-08-04,3.4400,1.2700,1279.3600,3.3994,4.0577,0,2.1700,27.8443,4.3166,-3.4999,1325.7600,-0.6186,0.1500,-0.8512,Calm,0.0400,0.0633,12.0138,13.2121
2006-08-11,3.3900,1.2800,1266.7400,3.3988,-0.8846,0,2.1100,26.1952,2.9543,-4.4518,1325.7600,-0.6216,-0.0300,-0.8725,Calm,-0.0500,-0.9864,14.7544,13.5245
2006-08-18,3.4100,1.2700,1302.3000,3.3992,1.0769,0,2.1400,27.2366,6.7713,-1.7695,1325.7600,-0.6218,0.0200,-0.8619,Calm,0.0200,2.8072,11.0297,11.7669
2006-08-25,3.4400,1.2700,1295.0900,3.4012,3.8846,0,2.1700,28.1746,7.4674,-2.3134,1325.7600,-0.6406,0.1000,-0.8467,Calm,0.0300,-0.5536,14.2291,12.0532
2006-09-01,3.4900,1.2800,1311.0100,3.3971,9.2885,0,2.2100,28.7129,7.6345,-1.1126,1325.7600,-0.6024,-0.2100,-0.8225,Calm,0.0500,1.2293,12.4316,5.8093
2006-09-08,3.4200,1.2700,1298.9200,3.3938,2.6154,0,2.1500,27.5692,4.6267,-2.0245,1325.7600,-0.5895,-0.1700,-0.8531,Calm,-0.0700,-0.9222,11.9045,8.0005
2006-09-15,3.3300,1.2600,1319.6600,3.3898,-5.9808,0,2.0700,24.1617,6.6039,-0.4601,1325.7600,-0.5793,-0.2100,-0.8926,Calm,-0.0900,1.5967,12.4722,5.0990
2006-09-22,3.5300,1.2800,1314.7800,3.3863,14.3654,0,2.2500,29.1339,8.1865,-0.8282,1325.7600,-0.5288,-0.1800,-0.7999,Calm,0.2000,-0.3698,16.0460,9.2282
2006-09-29,3.4200,1.2800,1335.8500,3.3840,3.5962,0,2.1400,27.7014,8.7109,0.0000,1335.8500,-0.4972,-0.1200,-0.8488,Calm,-0.1100,1.6025,14.2905,6.3637
2006-10-06,3.3100,1.2800,1349.5900,3.3787,-6.8654,0,2.0300,23.6275,12.8514,0.0000,1349.5900,-0.4732,-0.2800,-0.8975,Calm,-0.1100,1.0286,15.4121,6.9777
2006-10-13,3.1900,1.2700,1365.6200,3.3685,-17.8462,0,1.9200,19.2759,15.0897,0.0000,1365.6200,-0.4419,-0.5300,-0.9506,Calm,-0.1200,1.1878,14.3656,6.3876
2006-10-20,3.1700,1.2500,1368.6000,3.3604,-19.0385,0,1.9200,18.8477,16.0234,0.0000,1368.6000,-0.4365,-0.4200,-0.9580,Calm,-0.0200,0.2182,9.6471,8.4575
2006-10-27,3.2300,1.2500,1377.3400,3.3537,-12.3654,0,1.9800,20.5653,14.9306,0.0000,1377.3400,-0.4142,-0.3500,-0.9288,Calm,0.0600,0.6386,11.4670,8.4750
2006-11-03,3.1200,1.2300,1364.3000,3.3467,-22.6731,0,1.8900,17.5097,11.8150,-0.9467,1377.3400,-0.4309,-0.3600,-0.9773,Calm,-0.1100,-0.9467,10.6538,10.3584
2006-11-10,3.1500,1.2200,1380.9000,3.3388,-18.8846,0,1.9300,18.1553,11.8391,0.0000,1380.9000,-0.4291,-0.4100,-0.9618,Calm,0.0300,1.2167,5.2719,9.0484
2006-11-17,3.0600,1.2200,1401.2000,3.3267,-26.6731,0,1.8400,16.1822,12.2514,0.0000,1401.2000,-0.4396,-0.6300,-1.0010,Calm,-0.0900,1.4701,4.1065,8.6747
2006-11-24,3.1500,1.2200,1400.9500,3.3158,-16.5769,0,1.9300,18.3752,10.4632,-0.0178,1401.2000,-0.4429,-0.5700,-0.9580,Calm,0.0900,-0.0178,2.8374,8.1930
2006-12-01,3.2100,1.2400,1396.7100,3.3077,-9.7692,0,1.9700,20.5598,10.4049,-0.3204,1401.2000,-0.4309,-0.4200,-0.9289,Calm,0.0600,-0.3027,6.0449,9.9971
2006-12-08,3.0000,1.2100,1409.8400,3.2962,-29.6154,0,1.7900,13.7765,11.9480,0.0000,1409.8400,-0.4556,-0.6000,-1.0230,Calm,-0.2100,0.9401,6.7256,6.9391
2006-12-15,2.9800,1.2200,1427.0900,3.2833,-30.3269,0,1.7600,13.1731,12.6069,0.0000,1427.0900,-0.4856,-0.6700,-1.0301,Complacency,-0.0200,1.2235,2.8632,7.4151
2006-12-22,2.9300,1.2100,1410.7600,3.2683,-33.8269,0,1.7200,11.1324,11.2008,-1.1443,1427.0900,-0.5173,-0.7800,-1.0509,Complacency,-0.0500,-1.1443,5.2241,6.5071
2006-12-29,2.8200,1.2000,1418.3000,3.2523,-43.2308,0,1.6200,6.8966,13.6194,-0.6159,1427.0900,-0.5440,-0.8300,-1.0989,Complacency,-0.1100,0.5345,4.2438,5.9966
2007-01-05,2.9300,1.2100,1409.7100,3.2402,-31.0192,0,1.7200,11.3767,9.6667,-1.2179,1427.0900,-0.5705,-0.6300,-1.0465,Complacency,0.1100,-0.6057,0.1362,8.5642
2007-01-12,2.8000,1.2000,1430.7300,3.2244,-42.4423,0,1.6000,6.2977,11.1152,0.0000,1430.7300,-0.6146,-0.8200,-1.1036,Complacency,-0.1300,1.4911,-2.0766,8.5110
2007-01-19,2.7000,1.1800,1430.5000,3.2071,-50.7115,0,1.5200,4.8571,13.3976,-0.0161,1430.7300,-0.6419,-0.9000,-1.1468,Complacency,-0.1000,-0.0161,-7.3618,7.2422
2007-01-26,2.5900,1.1500,1422.1801,3.1915,-60.1538,0,1.4400,1.9962,10.7858,-0.5976,1430.7300,-0.6641,-0.8100,-1.1943,Complacency,-0.1100,-0.5816,-6.4387,2.5855
2007-02-02,2.6700,1.1600,1448.3900,3.1779,-50.7885,0,1.5100,4.3643,14.5851,0.0000,1448.3900,-0.6892,-0.7100,-1.1552,Complacency,0.0800,1.8429,-3.6572,-1.0584
2007-02-09,2.5900,1.1400,1438.0601,3.1633,-57.3269,0,1.4500,2.0833,13.5021,-0.7132,1448.3900,-0.7083,-0.7600,-1.1890,Complacency,-0.0800,-0.7132,-7.4246,1.0834
2007-02-16,2.5700,1.1300,1455.5400,3.1492,-57.9231,0,1.4400,1.5123,13.0745,0.0000,1455.5400,-0.7311,-0.7300,-1.1954,Complacency,-0.0200,1.2155,-7.2516,-0.6596
2007-02-23,2.5500,1.1200,1451.1899,3.1352,-58.5192,0,1.4300,1.1321,12.5451,-0.2989,1455.5400,-0.7488,-0.7300,-1.2018,Complacency,-0.0200,-0.2989,-6.7586,1.9419
2007-03-02,2.9100,1.1700,1387.1700,3.1279,-21.7885,0,1.7400,11.5819,7.7640,-4.6972,1455.5400,-0.7499,-0.3800,-1.0354,Complacency,0.3600,-4.4115,-4.0759,6.2588
2007-03-09,2.7500,1.1700,1402.8400,3.1173,-36.7308,0,1.5800,6.7669,9.4754,-3.6207,1455.5400,-0.7526,-0.5500,-1.1061,Complacency,-0.1600,1.1296,-7.8035,3.6148
2007-03-16,2.8800,1.2000,1386.9500,3.1090,-22.9038,0,1.6800,10.4128,6.0968,-4.7123,1455.5400,-0.7540,-0.4300,-1.0448,Complacency,0.1300,-1.1327,-7.1243,7.0154
2007-03-23,2.7900,1.2000,1436.1100,3.1006,-31.0577,0,1.5900,7.3970,10.2199,-1.3349,1455.5400,-0.7602,-0.4400,-1.0836,Complacency,-0.0900,3.5445,-7.4228,6.2419
2007-03-30,2.8000,1.2000,1420.8600,3.0942,-29.4231,0,1.6000,7.7570,9.7299,-2.3826,1455.5400,-0.7684,-0.3300,-1.0769,Complacency,0.0100,-1.0619,-7.4349,7.4525
2007-04-06,2.8400,1.2300,1443.7600,3.0900,-25.0000,0,1.6100,9.1418,11.4442,-0.8093,1455.5400,-0.7787,-0.2200,-1.0565,Complacency,0.0400,1.6117,-5.0812,7.8843
2007-04-13,2.7100,1.2000,1452.8500,3.0835,-37.3462,0,1.5100,5.9590,12.7009,-0.1848,1455.5400,-0.7956,-0.3400,-1.1135,Complacency,-0.1300,0.6296,-8.2610,7.4991
2007-04-20,2.6800,1.2000,1484.3500,3.0765,-39.6538,0,1.4800,5.2974,13.1985,0.0000,1484.3500,-0.8090,-0.3600,-1.1248,Complacency,-0.0300,2.1682,-6.3341,1.0968
2007-04-27,2.6300,1.2000,1494.0699,3.0694,-43.9423,0,1.4300,3.6178,13.9981,0.0000,1494.0699,-0.8254,-0.3700,-1.1451,Complacency,-0.0500,0.6548,-6.4408,2.7582
2007-05-04,2.7000,1.2000,1505.6200,3.0644,-36.4423,0,1.5000,6.1111,13.5666,0.0000,1505.6200,-0.8358,-0.2600,-1.1109,Complacency,0.0700,0.7731,-6.0918,0.2677
2007-05-11,2.6300,1.1900,1505.8500,3.0596,-42.9615,0,1.4400,3.6969,16.6205,0.0000,1505.8500,-0.8643,-0.2500,-1.1404,Complacency,-0.0700,0.0153,-7.8076,-3.4632
2007-05-18,2.5100,1.1700,1522.7500,3.0487,-53.8654,0,1.3400,0.6458,20.1826,0.0000,1522.7500,-0.8849,-0.5700,-1.1924,Complacency,-0.1200,1.1223,-6.3963,-4.2036
2007-05-25,2.4500,1.1600,1515.7300,3.0358,-58.5769,0,1.2900,0.3683,18.4016,-0.4610,1522.7500,-0.8986,-0.6700,-1.2169,Complacency,-0.0600,-0.4610,-9.2233,-4.9501
2007-06-01,2.4100,1.1900,1536.3400,3.0202,-61.0192,0,1.2200,0.1838,19.2607,0.0000,1536.3400,-0.9066,-0.8100,-1.2322,Complacency,-0.0400,1.3597,-8.8496,-3.5930
2007-06-08,2.5100,1.2200,1507.6700,3.0056,-49.5577,0,1.2900,1.1009,20.3921,-1.8661,1536.3400,-0.9143,-0.7600,-1.1841,Complacency,0.1000,-1.8661,-9.7495,-0.1996
2007-06-15,2.5100,1.2100,1532.9100,2.9912,-48.1154,0,1.3000,1.1905,22.4819,-0.2233,1536.3400,-0.9224,-0.7500,-1.1815,Complacency,0.0000,1.6741,-11.2779,-4.2377
2007-06-22,2.6900,1.2300,1502.5601,2.9792,-28.9231,0,1.4600,6.8556,20.7360,-2.1987,1536.3400,-0.9264,-0.6200,-1.0975,Complacency,0.1800,-1.9799,-12.2877,-1.2046
2007-06-29,2.8900,1.2600,1503.3500,2.9704,-8.0385,0,1.6300,13.2299,18.3554,-2.1473,1536.3400,-0.9166,-0.4600,-1.0047,Complacency,0.2000,0.0526,-14.9646,-1.6536
2007-07-06,2.9000,1.2600,1530.4399,2.9621,-6.2115,0,1.6400,13.7523,20.9375,-0.3840,1536.3400,-0.9005,-0.4300,-0.9984,Complacency,0.0100,1.8020,-17.4812,-7.7631
2007-07-13,3.0600,1.2900,1552.5000,2.9548,10.5192,0,1.7700,20.9091,25.5865,0.0000,1552.5000,-0.8582,-0.3800,-0.9241,Calm,0.1600,1.4414,-20.1617,-9.7572
2007-07-20,3.3700,1.3500,1534.1000,2.9540,41.5962,0,2.0200,30.5808,23.6888,-1.1852,1552.5000,-0.7837,-0.0400,-0.7820,Calm,0.3100,-1.1852,-17.8228,-13.6178
2007-07-27,4.2800,1.6100,1458.9500,2.9710,130.9038,1,2.6700,47.7355,14.1097,-6.0258,1552.5000,-0.6332,0.8800,-0.3679,Calm,0.9100,-4.8986,-13.7901,-8.7967
2007-08-03,4.2400,1.6200,1433.0601,2.9863,125.3654,1,2.6200,47.2875,12.0138,-7.6934,1552.5000,-0.5474,0.8000,-0.3857,Calm,-0.0400,-1.7746,-12.0546,-2.6266
2007-08-10,4.1200,1.6200,1453.6400,3.0004,111.9615,1,2.5000,45.8484,14.7544,-6.3678,1552.5000,-0.4775,0.7300,-0.4399,Calm,-0.1200,1.4361,-10.8225,-8.4168
2007-08-17,4.4800,1.7700,1445.9399,3.0210,145.9038,1,2.7100,50.5405,11.0297,-6.8638,1552.5000,-0.4021,1.0700,-0.2755,Calm,0.3600,-0.5297,-10.2176,-6.6358
2007-08-24,4.2900,1.7500,1479.3700,3.0373,125.2692,1,2.5400,48.0216,14.2291,-4.7105,1552.5000,-0.3239,0.8500,-0.3618,Calm,-0.1900,2.3120,-12.6520,-8.5347
2007-08-31,4.5500,1.7400,1473.9900,3.0577,149.2308,1,2.8100,50.9874,12.4316,-5.0570,1552.5000,-0.2457,1.0600,-0.2429,Calm,0.2600,-0.3637,-12.9689,-9.7260
2007-09-07,4.7300,1.8300,1453.5500,3.0829,164.7115,1,2.9000,52.7778,11.9045,-6.3736,1552.5000,-0.1970,1.3100,-0.1605,Calm,0.1800,-1.3867,-14.5327,-11.0199
2007-09-14,4.5800,1.8600,1484.2500,3.1069,147.3077,1,2.7200,50.9839,12.4721,-4.3961,1552.5000,-0.1424,1.2500,-0.2289,Calm,-0.1500,2.1121,-15.6678,-13.2127
2007-09-21,4.1600,1.7800,1525.7500,3.1190,104.0962,1,2.3800,45.8929,16.0460,-1.7230,1552.5000,-0.0666,0.6300,-0.4207,Calm,-0.4200,2.7960,-17.7401,-12.8619
2007-09-28,4.1600,1.7700,1526.7500,3.1333,102.6731,1,2.3900,45.9002,14.2905,-1.6586,1552.5000,-0.0033,0.7400,-0.4202,Calm,0.0000,0.0655,-20.5325,-13.8549
2007-10-05,4.0200,1.7600,1557.5900,3.1469,87.3077,0,2.2600,43.5053,15.4121,0.0000,1557.5900,0.0567,0.7100,-0.4839,Calm,-0.1400,2.0200,-29.4275,-12.0179
2007-10-12,3.8300,1.6800,1561.8000,3.1592,67.0769,0,2.1500,40.2309,14.3656,0.0000,1561.8000,0.0956,0.6400,-0.5703,Calm,-0.1900,0.2703,-42.4241,-14.6606
2007-10-19,4.3600,1.7400,1500.6300,3.1821,117.7885,1,2.6200,49.4681,9.6471,-3.9166,1561.8000,0.1206,1.1900,-0.3268,Calm,0.5300,-3.9166,-37.3230,-7.3502
2007-10-26,4.3900,1.7800,1535.2800,3.2044,118.5577,1,2.6100,49.8230,11.4670,-1.6980,1561.8000,0.1649,1.1600,-0.3127,Calm,0.0300,2.3090,-42.8919,-8.9521
2007-11-02,4.6500,1.9000,1509.6500,3.2338,141.6154,1,2.7500,52.1201,10.6538,-3.3391,1561.8000,0.1909,1.5300,-0.1930,Calm,0.2600,-1.6694,-35.8295,-6.3425
2007-11-09,5.0200,2.0100,1453.7000,3.2698,175.0192,1,3.0100,59.7002,5.2719,-6.9215,1561.8000,0.1690,1.8700,-0.0228,Elevated,0.3700,-3.7062,-35.9572,-4.5002
2007-11-16,5.3700,2.1200,1458.7400,3.3142,205.5769,1,3.2500,64.0845,4.1065,-6.5988,1561.8000,0.1434,2.3100,0.1382,Elevated,0.3500,0.3467,-40.1340,-2.2890
2007-11-23,5.8000,2.2300,1440.7000,3.3652,243.4808,1,3.5700,69.0685,2.8374,-7.7539,1561.8000,0.0961,2.6500,0.3361,Elevated,0.4300,-1.2367,-44.4694,-4.4957
2007-11-30,5.7500,2.3400,1481.1400,3.4140,233.5962,1,3.4100,67.9825,6.0449,-5.1646,1561.8000,0.0967,2.5400,0.3127,Elevated,-0.0500,2.8070,-39.4899,-5.4526
2007-12-07,5.6300,2.4300,1504.6600,3.4646,216.5385,1,3.2000,66.6375,6.7256,-3.6586,1561.8000,0.1111,2.6300,0.2571,Elevated,-0.1200,1.5880,-41.7762,-9.5689
2007-12-14,5.5400,2.4400,1467.9500,3.5138,202.6154,1,3.1000,65.7343,2.8632,-6.0091,1561.8000,0.0930,2.5600,0.2153,Elevated,-0.0900,-2.4398,-40.0708,-7.3517
2007-12-21,5.6800,2.4300,1484.4600,3.5667,211.3269,1,3.2500,67.0157,5.2241,-4.9520,1561.8000,0.0834,2.7500,0.2798,Elevated,0.1400,1.1247,-40.1884,-11.2182
2007-12-28,5.7300,2.4300,1478.4900,3.6227,210.7308,1,3.3000,67.6829,4.2438,-5.3342,1561.8000,0.0658,2.9100,0.3026,Elevated,0.0500,-0.4022,-40.9668,-13.5348
2008-01-04,6.3600,2.5200,1411.6300,3.6887,267.1346,1,3.8400,74.1739,0.1362,-9.6152,1561.8000,-0.0226,3.4300,0.5937,Elevated,0.6300,-4.5222,-33.9912,-10.5360
2008-01-11,6.6800,2.5700,1401.0200,3.7633,291.6731,1,4.1100,76.1285,-2.0766,-10.2945,1561.8000,-0.1147,3.8800,0.7409,Elevated,0.3200,-0.7516,-36.4499,-11.5295
2008-01-18,7.0400,2.6600,1325.1899,3.8467,319.3269,1,4.3800,77.8163,-7.3618,-15.1498,1561.8000,-0.2617,4.3400,0.9064,Elevated,0.3600,-5.4125,-35.8492,-4.8680
2008-01-25,6.9900,2.7500,1330.6100,3.9313,305.8654,1,4.2400,77.5087,-6.4387,-14.8028,1561.8000,-0.3730,4.4000,0.8818,Elevated,-0.0500,0.4090,-37.4760,-5.4749
2008-02-01,6.9600,2.7800,1395.4200,4.0138,294.6154,1,4.1800,77.0294,-3.6572,-10.6531,1561.8000,-0.4201,4.2900,0.8666,Elevated,-0.0300,4.8707,-40.8150,-9.6824
2008-02-08,7.2500,2.8300,1331.2900,4.1035,314.6538,1,4.4200,79.4828,-7.4246,-14.7593,1561.8000,-0.4966,4.6600,0.9994,Elevated,0.2900,-4.5957,-34.7550,-2.6268
2008-02-15,7.3000,2.9000,1349.9900,4.1944,310.5577,1,4.4000,79.8623,-7.2516,-13.5619,1561.8000,-0.5475,4.7300,1.0208,Elevated,0.0500,1.4046,-38.7521,-3.8363
2008-02-22,7.3500,2.9500,1353.1100,4.2867,306.3269,1,4.4000,80.2405,-6.7586,-13.3621,1561.8000,-0.5920,4.8000,1.0421,Elevated,0.0500,0.2311,-43.0904,-4.5015
2008-02-29,7.6700,3.0700,1330.6300,4.3783,329.1731,1,4.6000,82.3328,-4.0759,-14.8015,1561.8000,-0.6615,4.7600,1.1880,Elevated,0.3200,-1.6614,-44.7562,-3.5923
2008-03-07,7.9200,3.2800,1293.3700,4.4777,344.2308,1,4.6400,84.0753,-7.8035,-17.1872,1561.8000,-0.7247,5.1700,1.3009,Elevated,0.2500,-2.8002,-47.1628,-3.9478
2008-03-14,8.3800,3.4500,1288.1400,4.5835,379.6538,1,4.9300,90.8547,-7.1243,-17.5221,1561.8000,-0.7874,5.5000,1.5097,Stress,0.4600,-0.4044,-41.2680,-2.8289
2008-03-21,8.4000,3.5400,1329.5100,4.6913,370.8654,1,4.8600,91.6382,-7.4228,-14.8732,1561.8000,-0.8177,5.6100,1.5147,Stress,0.0200,3.2116,-42.1937,-5.5983
2008-03-28,7.9900,3.4900,1315.2200,4.7912,319.8846,1,4.5000,84.3271,-7.4349,-15.7882,1561.8000,-0.8503,5.1900,1.3221,Elevated,-0.4100,-1.0748,-37.9617,-7.7516
2008-04-04,7.7600,3.3700,1370.4000,4.8858,287.4231,1,4.3900,82.6531,-5.0812,-12.2551,1561.8000,-0.8670,4.9200,1.2133,Elevated,-0.2300,4.1955,-38.5216,-19.7877
2008-04-11,7.7600,3.3300,1332.8300,4.9829,277.7115,1,4.4300,82.5976,-8.2610,-14.6607,1561.8000,-0.8852,5.0500,1.2107,Elevated,0.0000,-2.7415,-35.7337,-32.5330
2008-04-18,7.1500,3.2400,1390.3300,5.0688,208.1154,1,3.9100,77.2881,-6.3341,-10.9790,1561.8000,-0.8911,4.4700,0.9277,Elevated,-0.6100,4.3141,-37.4537,-32.3506
2008-04-25,6.8400,3.1300,1397.8400,5.1498,169.0192,1,3.7100,74.9577,-6.4408,-10.4981,1561.8000,-0.8955,4.2100,0.7835,Elevated,-0.3100,0.5402,-38.0308,-37.2768
2008-05-02,6.6400,2.9500,1413.9000,5.2256,141.4423,1,3.6900,73.9865,-6.0918,-9.4698,1561.8000,-0.8965,3.9400,0.6903,Elevated,-0.2000,1.1489,-37.9362,-31.4838
2008-05-09,6.9000,2.9700,1388.2800,5.3077,159.2308,1,3.9300,75.3794,-7.8075,-11.1103,1561.8000,-0.8996,4.2700,0.8093,Elevated,0.2600,-1.8120,-33.0661,-32.9393
2008-05-16,6.6300,2.9100,1425.3500,5.3869,124.3077,1,3.7200,73.6532,-6.3963,-8.7367,1561.8000,-0.8978,4.1200,0.6837,Elevated,-0.2700,2.6702,-38.0587,-38.7315
2008-05-23,6.7000,2.9400,1375.9301,5.4687,123.1346,1,3.7600,74.2857,-9.2233,-11.9010,1561.8000,-0.9005,4.2500,0.7151,Elevated,0.0700,-3.4672,-35.5345,-41.8553
2008-05-30,6.5700,2.9000,1400.3800,5.5487,102.1346,1,3.6700,73.3221,-8.8496,-10.3355,1561.8000,-0.8993,4.1600,0.6542,Elevated,-0.1300,1.7770,-34.3650,-36.0002
2008-06-06,6.6800,2.8500,1360.6801,5.6288,105.1154,1,3.8300,74.0369,-9.7495,-12.8774,1561.8000,-0.9037,4.1700,0.7042,Elevated,0.1100,-2.8349,-30.9103,-35.6153
2008-06-13,6.3900,2.8300,1360.0300,5.7035,68.6538,0,3.5600,71.9064,-11.2779,-12.9191,1561.8000,-0.9011,3.8800,0.5693,Elevated,-0.2900,-0.0478,-30.4273,-35.3154
2008-06-20,6.7000,2.8600,1317.9301,5.7806,91.9423,0,3.8400,74.3740,-12.2877,-15.6147,1561.8000,-0.9020,4.0100,0.7120,Elevated,0.3100,-3.0955,-30.1002,-32.6307
2008-06-27,7.4100,3.0000,1278.3800,5.8675,154.2500,1,4.4100,79.7500,-14.9646,-18.1470,1561.8000,-0.9038,4.5200,1.0392,Elevated,0.7100,-3.0009,-28.1200,-31.7261
2008-07-04,7.6300,3.1100,1262.9000,5.9585,167.1538,1,4.5200,81.0316,-17.4812,-19.1382,1561.8000,-0.9011,4.7300,1.1390,Elevated,0.2200,-1.2109,-29.0189,-26.2174
2008-07-11,7.8800,3.1900,1239.4900,6.0512,182.8846,1,4.6900,83.5548,-20.1617,-20.6371,1561.8000,-0.8946,4.8200,1.2521,Elevated,0.2500,-1.8537,-29.0732,-28.1680
2008-07-18,7.6700,3.2500,1260.6801,6.1338,153.6154,1,4.4200,81.6750,-17.8228,-19.2803,1561.8000,-0.8905,4.3000,1.1527,Elevated,-0.2100,1.7096,-25.4069,-32.5666
2008-07-25,7.6000,3.2800,1257.7600,6.1977,140.2308,1,4.3200,80.2152,-13.7901,-19.4673,1561.8000,-0.8928,3.3200,1.1182,Elevated,-0.0700,-0.2316,-22.1425,-33.8546
2008-08-01,8.1300,3.3200,1260.3101,6.2725,185.7500,1,4.8100,86.7769,-12.0546,-19.3040,1561.8000,-0.9063,3.8900,1.3602,Stress,0.5300,0.2027,-21.6479,-34.4701
2008-08-08,8.1400,3.3500,1296.3199,6.3498,179.0192,1,4.7900,87.1287,-10.8225,-16.9983,1561.8000,-0.9157,4.0200,1.3616,Stress,0.0100,2.8572,-22.0501,-32.9949
2008-08-15,8.1200,3.3700,1298.2000,6.4198,170.0192,1,4.7500,86.3262,-10.2176,-16.8780,1561.8000,-0.9228,3.6400,1.3493,Stress,-0.0200,0.1450,-22.6552,-36.3087
2008-08-22,8.2500,3.4300,1292.2000,6.4960,175.4038,1,4.8200,88.8158,-12.6520,-17.2621,1561.8000,-0.9260,3.9600,1.4058,Stress,0.1300,-0.4622,-20.5905,-40.4078
2008-08-29,8.2800,3.4800,1282.8300,6.5677,171.2308,1,4.8000,89.2447,-12.9689,-17.8621,1561.8000,-0.9287,3.7300,1.4162,Stress,0.0300,-0.7251,-19.7922,-42.6978
2008-09-05,8.5500,3.5300,1242.3101,6.6412,190.8846,1,5.0200,92.4590,-14.5327,-20.4565,1561.8000,-0.9341,3.8200,1.5364,Stress,0.2700,-3.1586,-18.1847,-44.9912
2008-09-12,8.5400,3.6600,1251.7000,6.7173,182.2692,1,4.8800,92.3077,-15.6678,-19.8553,1561.8000,-0.9362,3.9600,1.5276,Stress,-0.0100,0.7558,-16.6949,-39.5582
2008-09-19,9.2100,4.0200,1255.0800,6.8144,239.5577,1,5.1900,95.2614,-17.7401,-19.6389,1561.8000,-0.9337,5.0500,1.8293,Stress,0.6700,0.2700,-14.8819,-38.7657
2008-09-26,10.2500,4.2900,1213.2700,6.9315,331.8462,1,5.9600,98.9396,-20.5325,-22.3159,1561.8000,-0.9300,6.0900,2.2950,Stress,1.0400,-3.3313,-13.9202,-32.7487
2008-10-03,12.2400,4.9100,1099.2300,7.0896,515.0385,1,7.3300,100.0000,-29.4275,-29.6178,1561.8000,-0.9316,8.2200,3.1765,Crisis,1.9900,-9.3994,-6.7338,-23.3554
2008-10-10,15.3600,5.8100,899.2200,7.3113,804.8654,1,9.5500,100.0000,-42.4241,-41.4296,1535.2800,-0.9495,11.5300,4.5128,Crisis,3.1200,-18.1955,19.1577,-4.7441
2008-10-17,15.9500,6.4000,940.5500,7.5342,841.5769,1,9.5500,100.0000,-37.3230,-38.7376,1535.2800,-0.9546,11.5900,4.6864,Crisis,0.5900,4.5962,15.6430,-7.5435
2008-10-24,16.6900,6.7700,876.7700,7.7708,891.9231,1,9.9200,100.0000,-42.8919,-41.9223,1509.6500,-0.9627,12.3000,4.9083,Crisis,0.7400,-6.7811,23.1338,-1.2021
2008-10-31,16.1700,6.9800,968.7500,7.9923,817.7692,1,9.1900,99.8382,-35.8295,-35.6167,1504.6600,-0.9628,11.5200,4.5994,Crisis,-0.5200,10.4908,6.9615,-9.4173
2008-11-07,16.3100,6.8700,930.9900,8.2094,810.0577,1,9.4400,99.8384,-35.9572,-38.1262,1504.6600,-0.9663,11.2900,4.5753,Crisis,0.1400,-3.8978,14.8562,-0.1890
2008-11-14,17.1600,6.9200,873.2900,8.4362,872.3846,1,10.2400,100.0000,-40.1340,-41.9610,1504.6600,-0.9703,11.7900,4.8317,Crisis,0.8500,-6.1977,25.2138,1.0981
2008-11-21,19.9200,7.4400,800.0300,8.7077,1121.2308,1,12.4800,100.0000,-44.4694,-46.8298,1504.6600,-0.9731,14.1200,5.7927,Crisis,2.7600,-8.3890,36.4174,10.8708
2008-11-28,19.7800,7.6200,896.2400,8.9775,1080.2500,1,12.1600,99.8392,-39.4899,-40.4357,1504.6600,-0.9702,14.0300,5.5862,Crisis,-0.1400,12.0258,21.7855,2.5551
2008-12-05,20.7400,7.9400,876.0700,9.2681,1147.1923,1,12.8000,100.0000,-41.7762,-40.9839,1484.4600,-0.9691,15.1100,5.7913,Crisis,0.9600,-2.2505,26.2433,7.3076
2008-12-12,21.3000,8.0100,879.7300,9.5712,1172.8846,1,13.2900,100.0000,-40.0708,-40.7374,1484.4600,-0.9665,15.7600,5.8319,Crisis,0.5600,0.4178,25.7670,7.5569
2008-12-19,20.4300,7.8600,887.8800,9.8548,1057.5192,1,12.5700,99.6800,-40.1883,-39.9468,1478.4900,-0.9675,14.7500,5.3781,Crisis,-0.8700,0.9264,24.1688,3.7561
2008-12-26,19.5500,7.7800,872.8000,10.1206,942.9423,1,11.7700,99.2013,-40.9668,-38.7659,1425.3500,-0.9703,13.8200,4.9570,Crisis,-0.8800,-1.6984,29.0651,5.2819
2009-01-02,17.8400,7.8200,931.8000,10.3413,749.8654,1,10.0200,99.0431,-33.9912,-34.6266,1425.3500,-0.9714,11.4800,4.2860,Crisis,-1.7100,6.7599,19.6716,-3.7970
2009-01-09,16.6500,7.2800,890.3500,10.5331,611.6923,1,9.3700,98.5669,-36.4499,-37.5346,1425.3500,-0.9715,9.9700,3.8237,Crisis,-1.1900,-4.4484,28.5989,-1.2602
